north,east
0.9,-2.89
3.49,-2.67
1.67,-1.85
0.36,-4.37
1.33,0.05
1.16,-2.98
0.68,-1.25
1.68,-2.24
1.49,-2.51
1.47,-1.32
2.31,0.34
6.48,-3
0.51,-4.42
0.52,-4.31
4.85,-3.12
1.62,0.48
1.42,0
5.59,-2.22
3.89,-2.33
2.6,0.37
1.89,-2.2
1.02,-2.62
1.2,-2.44
2.05,-0.74
0.48,-5.01
4.92,-1.45
3.54,-2.96
4.36,-1.83
0.68,-4.3
7.04,-2.13
0.68,-4.54
1.64,-0.78
1.12,-0.1
1.45,-3.28
1.19,-2.54
0.77,0.25
1.86,-0.5
1.38,-2.73
1.31,-0.42
1.28,-0.32
0.82,-3.79
0.99,0.05
2.5,-2.47
0.33,-4.1
0.98,-1.74
0.73,-1.63
2.23,-3.12
2.7,-2.68
2.84,-0.35
2.67,-0.1
0.99,-3.09
2.8,-2.14
4.86,-1.42
1.46,-2.41
2.8,1.26
1.57,-3.12
5.68,-3.92
4.18,-3.08
3.61,-0.64
0.99,-0.37
0.73,-2.93
3.35,-1.35
0.4,-4.01
2.41,-2.26
7.44,-2.06
5.71,-4.72
2.13,-2.11
2.38,-1.88
2.06,0.9
0.5,-4.22
2.37,-0.88
3.96,-1.95
0.45,-4.59
3.72,-0.98
1.74,-1.07
1.5,-2.11
2.32,-1.35
1.35,-1.8
1.49,-1.74
0.98,-2.65
1.24,-2.76
2.52,-2.28
2.01,-1.73
2.12,-2.22
1.71,-2.37
2.89,-1.34
2.84,-1.77
2.95,-2.03
0.9,-3.73
1.01,-2.85
0.84,-1.04
0.93,-2.78
2.51,-0.77
2.37,-2.14
2.19,-1.76
2.06,-1.38
2.25,-1.18
1.64,-1.32
2.93,-0.15
2.67,1.22
2.59,-1.72
1.79,-0.69
1.94,-0.79
1.65,-1.14
4.02,-1.92
4.29,-4.35
1.78,-5.01
2.08,-4.19
2.01,-4.4
1.85,-4.48
1.79,-4.14
1.82,-3.96
7.33,-3.62
5.6,-4.62
5.89,-3.24
3.2,-3.34
1.12,1.2
6,-2.8
2.97,-2.15
7.3,-7.38
0.7,-3.8
3.24,0.06
1.68,-1.9
4,-0.44
0.09,-5.59
4.36,-3.44
3.74,-1.66
5.99,-5.67
6.61,-5.99
0.84,-2.83
3.96,-0.24
3.93,-1.11
7.84,-6.77
2.21,0.85
2.2,0.86
0.86,-2.61
1.85,-0.22
2.83,-1.97
2.26,-2.16
8.48,-5.12
6.32,-3.39
3.29,-1.47
3.29,-1.5
5.43,-4.46
6.5,-3.07
0.87,-2.35
1.46,-3.28
3.44,-1.41
0.95,-1.14
3.47,-2.16
3.73,-1.71
2.04,-2.3
2.97,-3.43
1.8,-5.1
6.79,-5.14
6.89,-5.79
6.18,-3.54
5.9,-3.12
8.23,-5.2
7.44,-2.7
7.31,-5.7
4.92,-3.15
5.9,-4.36
7.83,-5.58
5.61,-4.17
7.43,-2.68
6.21,-2.9
5.59,-3.38
7.16,-5.85
5.86,-3.96
6.63,-2.94
7.06,-3.99
5.4,-5.69
6.91,-2.36
3.61,-2.92
7.65,-4.34
7.45,-4.23
4.68,-4.9
7.96,-4.01
7.48,-3.03
6.57,-2.73
7.32,-4.49
7.33,-4.49
7.55,-2.8
7.07,-2.36
5.86,-4.06
5.9,-4.4
5.04,-3.66
7.51,-4.27
6.5,-2.84
7.43,-6.25
7.25,-3.75
6.21,-4.14
3.16,-3.06
2.97,-2.8
2.57,0.86
2.69,0.81
4.52,-2.52
7.64,-2.95
5.59,-4.62
1.85,-2.52
5.57,-2.65
5.49,-2.84
3,-0.73
2.23,0.01
1.11,-1.07
1.27,0.13
5.5,-3.17
5.96,-3.26
0.14,-5.33
6.06,-4.45
2.62,0.62
7.49,-2.15
1.3,-2.2
7.52,-4.42
7.29,-6.31
1.69,-1.33
1.85,-4.1
1.54,0.43
2.65,-2.62
0.7,-4.29
7.65,-2.35
7.19,-2.11
2.27,1.16
4.66,-3.25
2.05,1.42
2.15,-0.56
2.08,-0.45
2.26,-0.18
1.9,0.39
1.93,-0.85
1.97,0.44
1.87,0.19
1.87,0.49
1.62,-2.52
3.05,-2.77
1.76,-1.49
3.24,-1.34
3.22,-1.38
1.64,-0.22
2.04,-2.24
1.73,-2.24
1.55,-0.24
2,0.12
5.93,-3.13
2.58,-0.55
0.98,-3.09
1.02,0.08
2.44,-2.51
5.67,-2.11
3.17,-2.73
4.28,-3.24
3.18,-2.71
2.93,-2.98
2.91,-2.95
2.91,-2.95
5.05,-1.59
3.77,-1.72
2.51,-2.06
2.6,-2.03
2.47,-2.08
3.35,-2.57
0.78,-1.9
1.77,-0.6
1.84,-5.05
0.94,-4.39
2.98,-1.49
2.98,-1.48
2.43,-3.14
1.64,-3.69
1.55,-3.02
7.08,-2.15
7.43,-3.13
7.69,-3.41
4.61,-2.49
4.09,-0.67
7.31,-5.68
7.15,-5.8
6.83,-5.28
2.48,-1.69
4.9,-2.09
1.78,-3.26
3.47,-2.09
3.37,-4.3
1.19,-2.63
0.84,-3.33
6.61,-3.95
5.96,-4.02
2.18,0.36
2.17,0.39
7.29,-3.67
6.05,-3.39
0.39,-4.49
2.22,-0.31
1.04,-3.55
1.43,-0.07
1.44,-0.08
5.94,-4.56
2.02,-1.98
5.83,-4.3
5.31,-3.41
5.06,-3.61
6.01,-4.37
1.2,-1.17
0.98,-0.83
0.85,-4.21
2.66,0.95
3.46,-2.36
1.34,1.41
6.72,-2.55
6.69,-4.1
6.07,-5.47
7.27,-6.01
7.16,-3.29
6.05,-5.53
1.16,-2.98
5.99,-2.53
8.24,-3.43
6.44,-5.45
6.18,-3.96
6.34,-3.16
7.48,-6.69
1.03,-1.55
0.05,-1.35
7.57,-4.37
7.32,-2.71
0.67,-3.6
2.33,-1.29
7.44,-6.66
3.84,-2.76
2.14,-1.02
5.13,-3.63
6.26,-3.4
0.94,-0.64
6.47,-3.04
5.15,-4.21
1.08,-2.75
5.57,-4.6
6.13,-3.27
1.08,-2.77
7.83,-5.21
4.83,-3.23
4.8,-3.96
0.95,-1.18
1.39,-2.64
6.27,-3.9
5.85,-4.04
7.17,-2.41
6.06,-3.44
1.67,-1.79
3.51,-1.77
7.47,-7.35
1.29,0.73
1.28,-2.15
0.9,0.97
3.39,-1.58
3.25,-0.78
2.23,-2.13
2.29,-2.23
3.37,-2.39
3.38,-2.42
3.29,-0.47
3.24,-2.79
6.28,-2.76
6.02,-3.92
6.38,-4.05
6.56,-3.59
6.61,-3.06
1.32,-2.41
0.85,-3.22
3.9,-1.54
2.45,0.22
1.57,-2.31
1.34,-2.01
1.29,0.96
3.06,-2.28
2.93,-1.18
3.24,-2.93
2.79,1.26
1.24,0.3
3.04,-2.98
2.31,-2.32
1.27,-1.35
5.7,-4.54
0.47,-4.76
7.48,-4.48
6.08,-3.78
4.2,-3.21
8.62,-3.34
6.62,-2.81
6.13,-3.19
6.3,-3.58
2.17,-1.91
3.96,-0.99
3.95,-0.24
4.24,-3.27
3.73,-2.28
0.59,-1.18
2.74,-2.78
1.19,0.84
1.32,0.56
6.42,-5.48
5.94,-4.93
4.87,-4.88
5.96,-5.63
5.77,-2.35
3.22,-1.64
2.82,-0.36
3.62,-2.43
5.13,-3.79
3.56,-1.01
4.55,-1.07
1.48,-0.94
1.1,-0.57
1.11,-0.57
1.11,-0.57
0.68,-3.68
6.27,-3.21
3.14,-1.31
0.51,-4.44
2.44,-2.22
4.48,-0.68
2.37,-1.2
1.73,-0.75
3.94,-2.53
1.87,-0.53
2.83,-1.89
2.77,-1.73
2.08,-2.17
2.21,0.54
2.59,-2.14
5.46,-1.62
1.17,-3.44
1.94,-1.34
4.95,-1.65
3.25,-1.46
3.14,-0.41
2.75,-2.11
2.57,1.27
0.34,-3.98
0.56,-3.82
0.24,-3.69
2.75,-2.13
4.94,-1.65
3.55,-1.03
3.8,-0.37
5.71,-3.48
0.58,-4.3
1.94,-1.49
1.76,-2.04
1.76,-2.04
1.75,-2.03
0.85,-2.44
5.92,-4.43
2.08,-0.2
1.9,-0.8
2.83,0.77
2.5,-1.2
1.29,0.16
2.83,0.77
7.68,-6.34
5.39,-4.76
1.61,-4.03
7.43,-6.58
0.51,-4.85
1.11,-2.98
2.27,1.61
3.09,-2.07
4.84,-2.93
0.1,-5.12
1.06,0.31
5.3,-3.75
5.31,-3.76
3.64,-1.53
1.11,-3.04
1,-0.88
0.94,-1.27
1.37,-1.67
0.95,-1.26
1.26,1.25
2.04,-2.54
3.64,-2.09
7.87,-5.35
8.56,-4.75
0.97,-2.72
7.34,-2.48
0.78,-1.6
6.63,-5.29
1.09,0.68
0.87,-0.97
1.19,-1.78
0.82,-0.42
0.81,-0.41
9.09,-3.1
7.05,-2.34
1.68,-2.34
1.28,-2.2
1.87,-2.45
1.04,-3.01
0.87,-2.21
0.32,-1.18
0.73,-3.54
2.23,-0.94
1.51,0.54
7.29,-3.77
2.38,-3.16
1.9,0.32
0.64,-4.34
3.3,-2.64
2.08,0.14
1.68,-1.48
2.38,-2.82
3.27,-3.9
3.16,-4.33
2.6,-3.37
7.19,-2.2
1.16,-3.2
4.91,-2.11
1.54,-2.65
2.08,-0.03
2.12,-4.54
1.99,-5
1.87,-4.45
1.62,-3.66
1.43,-3.31
3.28,-4.56
2.78,-4.1
2.13,-4.51
1.77,-3.66
7.6,-3.7
2.78,-0.37
6.14,-4.27
6.72,-3.01
5.81,-3.8
7.47,-2.46
2.53,-3.68
1.02,0.99
1.97,-2.45
1.47,-2.39
6.12,-3.12
3.29,-3.42
7.36,-6.47
7.37,-6.47
1.27,1.29
2.38,-2.03
5.03,-1.82
3.89,-2.86
3.19,-0.69
3.17,-0.68
4.52,-1.35
5.05,-3.2
4.63,-3.41
5.74,-4.27
2.02,-0.74
2.5,-0.42
3.15,-1.65
3.61,-2.43
4.16,-4.62
3.15,-0.99
3.59,-0.82
4.88,-2.51
5.15,-2.37
4.64,-2.74
3.91,-2.15
3.71,-2.48
2.5,-2.41
2.21,-2.86
2.13,-3
2.3,-2.45
2.81,-2.93
2.34,0.02
3.45,-2.66
1.43,-0.92
2.62,1.23
7.56,-6.38
2.25,-0.75
1.92,0.68
2.22,-2.07
1.48,-0.2
2.07,-2.2
2.39,-1.54
0.94,0.33
6.18,-2.83
1.44,-0.18
2.9,-0.66
2.25,0.97
3.68,-1.62
2.56,-1.32
2.22,1.26
3.2,-1.86
5.63,-2.68
5.58,-4.54
1.34,-1.32
2.18,1.08
1.22,-0.16
2.36,-1.83
1.65,-2.81
0.75,-0.85
5.76,-4.08
3.69,-2.71
6.96,-7.43
5.04,-1.5
8.19,-6.83
2.44,1.41
2.35,1.27
4,-1.05
0.87,-0.67
1.56,-2.5
4.46,-1.12
4.39,-1.72
6.29,-5.65
0.99,-0.73
2.4,-1.32
1.17,-0.65
2.04,-1.34
1.78,-1.01
1.66,-1.04
4.78,-1.36
4.54,-0.85
3.94,-2.45
3.64,0.1
4.78,-1.33
4.8,-1.44
4.11,-1.19
0.94,0.14
6.59,-3.09
1.38,-3.39
1.04,-4.09
0.98,-4.02
0.98,-3.96
1.5,-0.25
2.01,-1.31
0.31,-3.74
1.02,-3.62
1.22,-1.47
4.35,-1.64
3.72,-1.54
0.85,-0.83
1.2,-1.38
4.25,-0.48
6.53,-2.68
1.74,-3.13
3.31,-0.26
1.25,0.46
4.49,-0.73
1.63,-0.16
2.86,0.83
2.25,0.78
0.73,-0.76
2.9,1.21
1.44,-0.44
5.44,-5.17
1.97,1.01
3.75,-1.71
2.73,0.87
4.73,-2.18
0.77,0.09
0.74,-2.15
4.94,-1.43
0.79,-1.47
0.77,0.25
4.52,-1.53
1.12,-2.98
1.25,-2.94
2.23,1.58
2.98,-0.97
4.56,-2.04
0.99,-3.12
1.43,-3.22
8.01,-3.86
1.06,-3.89
0.64,-3.33
3.89,-1.97
3.98,-0.49
1.53,-0.63
0.29,-1.35
0.67,-2.24
1.61,-0.42
1.49,-1.51
0.86,-3.45
3.53,-0.74
3.98,-1.98
5.88,-3.47
2.56,1.2
2.49,-0.77
3.88,-1.66
0.64,-2.29
1.58,-1.46
0.26,-3.74
0.84,-2.64
0.91,-0.05
0.91,-2.72
1.26,-1.8
1.2,-1.58
1.4,0.84
1.24,-0.49
1.91,-0.93
1.43,-2.85
8.03,-3.86
0.9,-2.65
1.07,-3.2
1.73,-2.16
3.77,-1.06
1.16,-2.55
0.96,-2.18
0.38,-3.63
2.4,-1.72
2.17,-1
1.58,-0.39
1.58,-0.41
0.9,-4.49
1.29,-1.97
3.86,-0.93
2.11,-0.45
1.62,-2.04
1.34,-1.67
0.75,-1.29
3.68,-1
4.42,-1.53
5.07,-1.56
1.18,-2.45
0.63,-2.11
7.31,-4.24
4.82,-3.04
1.03,-1.61
0.76,0.19
0.9,-0.72
1.87,-2.5
3.43,-1.33
6.53,-2.86
4.97,-1.68
2.66,0.92
3.4,-2.22
0.6,-3.45
1.15,-4
0.32,-3.65
3.26,-0.84
1.44,-0.07
1.39,-2.61
3.74,-0.4
1.02,-2.52
1.08,0.61
1.21,-2.47
1.01,-1.08
1.15,0.64
0.77,-1.49
0.78,-2.01
2.18,1.14
2.18,-0.39
2.01,-1.31
2.08,-0.62
2.06,-0.6
1.72,0.89
1.92,0.1
1.82,-1.43
1.89,-1.52
1.83,-1.39
1.96,1.05
1.99,-1.49
1.85,-0.82
1.77,0.05
1.69,-1.78
1.42,-2.74
1.25,-2.58
1.34,-1.41
1.42,0.81
1.45,-2.31
3.99,-0.21
3.75,-0.19
3.72,-0.04
1.77,-0.13
7.23,-4.38
7.72,-4.3
6.21,-3.33
7.03,-3.22
6.8,-3.44
7.26,-4.47
1.53,-2.62
6.57,-3.38
0.83,-0.66
5.86,-4.11
5.62,-2.74
5.86,-3.21
6.27,-3.16
7.56,-4.39
6.35,-3.08
6.54,-2.68
5.6,-2.77
6.75,-3.09
6.6,-2.88
0.09,-1.24
4.53,-1.22
0.18,-1.44
5.58,-2.39
1.29,-1.97
1.29,-1.98
1.28,-2.94
1.27,-1.71
1.34,-0.23
1.25,0.47
2.45,-0.95
2.33,0.34
3.48,-0.78
2.57,-0.23
1.49,-2.62
5.08,-1.57
5.54,-2.73
4.24,-0.4
3.51,-1.56
5.85,-3.77
5.82,-4.2
5.94,-4.01
5.34,-1.65
1.39,-1.32
1.58,-0.18
6.17,-3.19
3.35,-0.49
0.61,-2.52
3.79,-1.37
1.48,-1.48
2.56,-0.23
4.73,-2.07
2.76,1.17
4.96,-1.59
1.57,-1.36
1.87,0.72
2.71,-1.05
1.33,-1.64
1.18,-0.87
2.23,1.51
2.15,0.45
1.04,-1.68
1.12,-0.01
0.95,0.74
2.3,-1.03
1.58,-1.23
1.88,-0.27
3.65,-0.29
2.3,-2.51
1.52,0.04
3.31,-2.97
3.32,-2.96
0.84,-0.7
1.39,-0.76
2.26,-2.88
1.63,-1.4
1.68,0.55
3.65,-1.3
2.43,0.92
4.38,-1.35
1.29,-2.63
5.1,-1.59
0.96,-0.87
1.05,-2.11
2.13,-0.13
2.71,1.07
4.33,-1.75
6.51,-2.68
1.39,-0.85
2.98,-0.22
4.75,-1.76
8.11,-3.64
1.58,-1.35
3.43,-1.32
4.87,-1.44
4.17,-0.59
1.37,-2.87
1.33,0.22
0.92,0.16
0.67,-2.15
0.71,-2.05
5.05,-1.51
2.55,-2.65
2.56,-2.65
1.57,0.35
1.85,0.77
2.93,-0.79
3.07,-0.95
1.21,-2.6
1.26,-0.43
5.56,-1.96
5.87,-3.05
0.75,-1.9
1.19,-2.94
1.84,-0.37
1.19,-3.84
1.52,-1.29
9.38,-2.4
0.86,-3.79
1.81,-1.82
1.74,-2.33
3.14,0.04
1.4,-1.84
3.89,-1.45
7.1,-7.33
5.76,-4.18
0.76,-4.14
0.8,-0.46
3.13,-0.01
4.16,-0.65
0.66,-2.27
0.99,-3.66
1.06,-2.17
4.86,-1.73
0.95,-2.81
0.9,-1.04
1.16,1.33
2.52,-0.94
8.02,-4.16
0.86,-0.77
0.93,-0.66
4.88,-1.86
4.47,-1.75
1.74,-1.71
1.74,-1.72
2.82,-1.18
5.62,-2.22
1.02,-4.16
0.82,-3.86
0.96,-1.36
0.35,-3.85
2.71,0.73
5.5,-1.93
1.26,0.8
5.98,-2.65
1.03,-0.88
1.58,-1.39
4.55,-0.88
0.35,-4.46
3.48,-0.82
0.63,-2.19
4.1,-0.56
1.05,-3.18
1.07,-2.61
1.04,-2.95
5.71,-2.7
7.06,-2.54
5.76,-4.18
6.52,-3.09
6.63,-2.81
1.28,0.43
1.26,0.42
6.51,-2.91
0.92,-0.86
3.24,-0.89
3.57,-0.08
0.97,-1.9
3.94,-2.15
0.97,-2.17
0.99,-1.03
0.94,-3.43
1.78,0.97
8.64,-3.2
1.39,-0.36
3.68,-1.48
1.46,-3.15
0.75,-2.12
3.87,-1.84
0.84,-0.11
4.19,-0.94
6.58,-3.09
3.81,-0.08
4.2,-1.02
0.78,-1.06
2.03,-2.39
2.59,-0.84
0.99,-3.21
1.24,-1.18
3.63,-0.79
0.51,-3.65
0.77,-0.96
1.22,-2.7
1.08,-1.27
0.67,-3.82
0.67,-1.52
0.53,-2.43
0.3,-3.86
2.32,-0.34
2.17,1.33
1.46,-2.56
1.44,-1.41
1.42,-2.15
4.92,-3.14
5.03,-2.89
2.64,1.14
2.82,-0.63
1.58,-2.17
1.47,-2.7
2.21,-0.71
2.62,-0.52
1.33,-1.71
1.09,-2.58
1.57,-2.21
0.95,-2.24
5.75,-2.01
1.12,-3
0.7,-4.32
0.77,-1.85
1.2,0.37
1.13,-2.58
2.28,-0.31
0.22,-3.76
0.21,-3.71
0.8,-0.48
4.88,-3.62
0.87,-2.39
0.92,-4.33
1.17,-3.24
4.81,-1.48
3.47,-0.14
2.79,0.78
2.55,-0.09
4.98,-3.18
3.88,-1.45
3.75,-0.8
1.43,-2.26
1.35,-2.87
1.25,-1.08
4.42,-1.35
2.81,0.69
2.93,1.25
2.79,1.46
1.23,1.29
5.89,-2.84
1.46,-0.27
9.88,-1.3
5.14,-3.85
5.14,-1.56
2.71,1.67
4.87,-1.68
3.43,-0.81
0.67,-2.18
0.95,-2.74
3.03,-0.88
0.99,-2.3
1,-2.27
1.31,1.24
1.01,-3.95
1.14,-1.22
1.13,-2.67
1.13,-2.65
1.27,1.29
1.19,1.31
7.33,-6.07
0.43,-4.56
1.01,-4.19
5.61,-2.57
5.28,-1.7
1.47,0.41
1.08,-1
3.33,-0.28
1.15,-2.57
1.08,-3.28
1.29,-2.15
1.63,-4.89
2.65,1.07
1.05,-1.58
1.46,-2.05
0.83,-3.64
1.45,-3.45
1.47,-2.56
3.08,0.08
2.53,-2.7
2.71,0.57
1.24,-2.67
0.71,-3.89
2.84,-0.85
0.97,-1.57
1.18,0.87
6.15,-3.08
5.86,-3.66
6.49,-3.34
1.77,0.07
0.49,-1.34
1.47,0.1
1.7,-4.76
2.71,0.5
1.09,-1.65
0.75,-0.86
4.26,-1.78
2.05,-2.55
1.56,0.65
3.72,-2.06
3.43,-1.35
3,-1.31
5.16,-2.15
2.51,0.09
3.01,-1.31
1.34,-1.42
1.19,-2.31
1.13,-0.94
0.9,-3.75
0.81,-0.35
2.47,0.81
2.47,0.81
0.9,-4.46
2.31,-1.42
2.5,-2.73
2.49,-2.92
2.21,-2.73
1.72,-1.36
3.29,-0.93
3.16,-2.64
3.18,-2.21
2.85,-0.82
2.6,1.26
2.03,-2.81
1.87,-0.59
2.65,-2.6
2.22,-0.28
3.13,-2.88
1.67,-1.63
2.64,-2.69
2.21,-0.3
2.8,-2.52
2.71,0.33
2.07,-2.67
2.43,-1.63
1.75,-2.56
4.1,-1.66
0.95,-4.03
4.22,-0.63
1.01,-2.01
0.86,-1.85
1.77,-3.21
4.89,-1.84
1.37,-2.92
1.03,-0.61
0.67,-3.44
1.73,-2.26
3.02,-2.76
2.21,-2.77
2.74,-2.68
2.05,-1.73
1.32,-1.28
5.05,-3.26
4.26,-3.21
1.31,0.48
5.66,-2.38
3.47,-2.34
3.35,-1.52
3.44,-1.47
2.85,-2.25
3.82,-1.74
5.94,-3.52
2.8,1.55
2.47,0.95
3.44,-2.78
3.64,-2.74
3.15,-2.89
3.43,-2.79
1.02,-2.3
3.87,-1.57
7.13,-2.44
5.52,-2.47
5.51,-2.47
2.06,-2.11
3.3,-1.37
0.86,0.14
3.51,-1.68
0.93,-4.27
2.25,-0.79
3.11,-1.86
2.25,-0.81
3.36,-1.82
3.37,-1.76
1.15,-3.1
0.88,-0.25
4.79,-3.4
7.82,-4.17
1.36,1.13
1.41,-1.51
5.71,-3.21
5.75,-4.05
1.19,0.05
3.65,-2.31
4.68,-2.68
2.77,-0.42
4.19,-2.92
1.39,-0.04
3.21,-1.62
3.54,-1.08
4.9,-2.95
1.25,-2.2
4.72,-1.34
2.92,-4.57
1.23,-2.47
1.13,-2.7
2.45,-1.92
2.11,-1.27
1.12,-3.65
1.89,-1.02
0.15,-5.19
1.77,-2.23
2.66,-2.9
2.78,-2.63
1.81,-2.59
3.78,-2.42
2.86,1.1
2.85,1.1
3.55,-2.45
3.65,-2.42
2.42,0.99
3.48,-2.61
3.04,-2.77
2.57,-1.66
2.12,-1.46
3.39,-2.96
3.39,-2.18
3.43,-1.59
2.75,-2.97
5.39,-2.5
3.64,-1.8
3.69,-2.25
1.75,-2.08
0.48,-3.58
2.23,-1.95
2.76,-2.41
2.77,-2.43
2.45,-2.91
1.61,-0.28
2.42,-1.5
3.64,-2.39
5.62,-2.43
2.67,-1.89
6.36,-4.28
7.47,-6.43
5.94,-3.17
2.7,-1.69
3.08,-1.01
2.83,1.44
2.82,1.42
1.14,-2.88
1.27,-2.11
1.27,-2.93
0.96,-4.5
1.23,-2.97
2.63,-0.62
2.97,-1.74
1.86,-0.59
5.36,-1.82
3.22,-0.15
0.89,-1.91
4.83,-1.64
1.6,-3.44
2.74,-0.74
5.66,-3.48
0.51,-4.87
1.61,-0.08
4.84,-1.98
2.96,-1.65
1.71,0.38
6.64,-3.82
5.78,-2.28
2.87,-2.72
2.24,-1.75
2.21,-2.49
2.9,-1.12
2.04,0.82
1.65,-3.33
3.18,-1.07
2.05,-0.22
2.21,-2.52
6.8,-2.65
1.64,-3.76
1.54,-3.32
2.88,-4.45
1.89,-4.71
3.08,-3.33
1.26,-0.41
0.25,-1.44
5.42,-2.71
2.75,-1.71
0.38,-4.11
1.26,-1.38
2.15,-2.13
1.19,0.71
3.62,-2.43
1.18,0.7
3.06,-2.71
1.23,-2.35
0.66,-4.36
3.7,-1.15
0.39,-4.11
0.88,-3.87
1.91,-0.62
2.84,-1.61
2.85,-1.6
4.61,-2.03
4.51,-1.36
4.6,-2
1.42,-0.56
1.42,-0.53
1.42,-0.59
2.65,-0.71
5.46,-1.84
0.51,-4.82
0.64,-4.44
3.21,-3.79
1.41,-3.43
2.95,-2.79
2.53,-3.94
1.99,-4.69
2,-4.71
3.2,-0.9
2.89,0.82
4.47,-3.52
3.42,-3.03
4.44,-0.76
4.43,-0.76
1.15,-1.34
1.55,-0.61
1.48,-1.36
3.79,-1.86
1.89,0.81
4.91,-1.58
2.04,-2.7
7.19,-5.64
5.58,-2.68
6.44,-5.24
7.14,-5.82
8.01,-6.54
2.88,-4.06
5.05,-1.75
2.27,-3.56
1.58,-2.57
1.32,-2.9
0.81,-0.7
2.81,-2.95
0.34,-4.06
2.27,-1.98
1.67,-2.31
1.51,-1.81
1.41,-1.44
1.55,-1.74
2.56,-0.06
1.97,-2.29
5.82,-4.49
1.98,0.28
4.63,-1.64
4.63,-1.66
4.08,-2.36
3.85,-1.81
4.79,-1.45
2.45,-3.94
2.68,-1.72
2.32,0.19
7.64,-3.32
7.14,-6.1
1.14,1.1
5.88,-3.55
3.32,-4.47
0.9,-1.48
1.47,-1.25
3.26,-0.98
2.37,-1.09
1.68,0.31
1.8,-2.05
0.46,-3.52
7.27,-3.84
6.29,-5.65
3.68,-1.83
3.68,-1.81
3.67,-1.81
5.92,-5.63
2.98,-1.83
3.99,-2.79
4.7,-3.49
1.75,-0.26
0.37,-5.13
2.83,-2.23
1.1,-0.44
4.35,-1.33
4.24,-0.71
4.51,-0.78
2.77,-2.59
2.79,-2.57
0.8,-3.46
3.74,-0.6
3.84,-0.93
4.36,-1.61
2.82,-2.43
1.74,-0.79
2.9,-2.9
3.48,-2.34
3.26,-2.88
1.18,-3.46
0.87,-1.8
2.47,1.47
5.51,-1.73
4.24,-1.74
2.32,-0.31
5.21,-1.57
2.31,-0.31
6.54,-2.63
1.2,-2.3
1.71,-3.24
1.2,-1.09
7.6,-6.18
5.54,-2.69
2.69,-1.36
7.36,-2.08
4.7,-2.9
2.41,1.58
3.73,-0.57
1.76,-2.59
2.63,0.17
2.3,-2.14
1.86,-2.21
1.3,-0.46
1.48,-1.84
2.44,-1.75
2.03,0.12
2.41,-1.76
0.79,-0.61
1.39,-0.06
3.54,-2.77
1.04,-0.77
0.71,-1.15
1.03,-2.22
1.82,-0.81
2.7,-1.83
2.06,-2.03
2.31,-2.19
1.83,-2.32
1.84,-2.33
1.54,0.19
0.96,-4.52
2.07,0.99
2.29,-2.41
2.2,-2.73
4.16,-2.82
1.89,0.99
1.41,0.04
1.85,0.99
1.87,0.99
1.15,1.01
2.56,-1.32
1.29,1.22
1.93,-2.11
2.22,0.89
4,-0.49
3.25,-1.25
8.05,-5.03
5.91,-2.97
7.14,-2.29
4.79,-4.61
4.96,-2.22
2.18,-2.99
5.23,-2.11
3.49,-1.42
1.91,0.22
1.92,0.22
1.78,-1.21
3.59,-0.44
2.7,1.03
3.93,-2.12
0.8,-1.14
2.9,-2.92
5.67,-3.49
1.17,-0.71
0.96,-0.84
4.6,-1.47
1.19,-1.91
0.8,-3.73
3.02,-0.88
0.92,-3.89
2.1,-0.46
1.64,-0.31
3.77,-0.15
4.96,-1.65
3.83,-2.88
3.82,-2.88
2.24,-0.08
4.42,-3.04
1.44,0.04
2.21,-0.14
2.52,-0.4
2.32,-2.8
1.81,-2.45
4.54,-1.38
3.58,-2.31
2.93,-0.87
3.26,-2.82
3.13,-1.67
3.26,-2.82
2.08,-2.74
4.95,-1.87
5.43,-3.66
2.88,-1.39
2.38,0.67
4.76,-1.59
5.95,-2.86
1.2,1.24
3.91,-0.93
1.06,-3.91
0.65,-2.48
4.68,-1.3
5.61,-1.82
3.14,-2.39
1.1,-3.31
2.39,0.26
1.47,-3.25
2.13,-0.71
4.65,-3.28
4.65,-1.36
5.49,-1.63
7.9,-4
1.25,-2.56
7.89,-4.02
3.97,-2
1.57,0.22
1.48,-2.49
1.99,-0.77
0.87,-1.6
3.61,-1.63
1.41,-0.86
1.47,-0.96
3.28,-1.32
1.71,-0.93
2.64,0.18
2.64,0.23
2.75,0.26
2.66,-0.59
1.07,-0.93
1.06,-0.94
2.28,-1.57
2.68,-2.71
0.84,-0.95
8.14,-6.89
1.38,-1.38
1.36,-1.36
2.55,-2.73
2.58,-1.21
4.25,-2.7
3.07,-2.12
3.07,-2.12
1.58,-3.24
2.31,-1.95
1.65,-0.04
1.66,-0.03
1.64,-0.09
1.66,-0.04
1.25,-1.81
0.29,-1.54
3.25,-4.46
1.55,-2.44
1.44,-1.1
1.42,-0.57
3.05,-2.37
1.83,-2.61
1.35,-2.41
2.85,-2.81
0.49,-5.01
1.23,-1.48
1.01,-4.05
1.1,-3.08
2.27,-2.79
1,-2.21
4.52,-3.43
0.39,-4.87
5.29,-3.78
6.74,-3.53
0.76,-1.88
0.74,-1.9
2.73,-2.89
1.85,-1.3
1.91,-1.46
5.31,-3.79
4.43,-1.29
1.15,-0.64
2.47,-2.26
7.03,-7.44
8.5,-6.27
1.79,-2.34
3.02,-1.03
1.69,0.09
1.72,0.06
1.73,-0.13
1.71,0.08
