north,east
54.53,-0.76
51.61,0.51
51.76,-2.24
51.47,-0.86
52.06,-1.35
52.39,1.21
52,-2.52
51.29,-1.82
52.6,-1.95
52.21,0.76
52.51,-2.72
50.77,-2.01
52.28,-0.6
51.96,-0.1
51.4,0.73
51.02,0.28
52.65,-1.11
50.56,-4.2
52.39,0.82
51.89,-0.25
51.79,1.13
51.79,-0.04
51.56,0.16
53.37,-2.46
52.61,1.05
51.35,-2.38
50.9,-1.5
50.93,0.3
54.28,-3.01
51.99,0.59
52.42,1.66
51.93,-0.67
52.06,1.19
52.06,1.2
51.15,-0.75
52.71,-2.57
50.92,-1.07
51.32,0.1
52.33,-2.17
52.21,-3.02
53.45,-2.21
50.67,-2.18
52.42,-0.76
54.23,-0.54
53.17,-2.62
52.66,-2.59
53.15,-2.09
52.17,-2.27
54.64,-1.56
50.88,0.06
56.17,-4.22
53.03,-0.39
54.29,-3.03
51.87,-0.25
51.11,-0.28
51.8,-2.5
51.33,-0.13
50.87,0.41
52.49,-2.11
51.59,-0.99
52.3,1.29
51.14,-0.24
59.03,-3.22
51.12,0.22
50.8,-0.51
54.03,-0.38
54.46,-0.64
52.49,-2.6
55.83,-4.26
50.46,-4.8
53.11,-3.31
51.5,-3.48
57.12,-2.13
57.5,-2.83
56.61,-3.17
57.37,-3.98
50.4,-4.92
54.71,-3.19
54.98,-3.42
51.4,0.12
51.95,-2.65
51.86,-2.66
52.79,-2.9
55.06,-1.98
50.74,-2.85
52.05,-2.2
51.3,0.39
57.33,-4.56
54.44,-2.98
50.72,-1.16
51.37,-0.4
51.25,-0.61
50.54,-3.59
50.94,0.71
52.87,-2.72
51.24,-0.89
53.83,-1.89
53.45,-1.33
53.14,-2.1
51.73,-2.27
50.96,0.7
50.93,0.74
53.7,-0.15
57.31,-2.56
51.39,-0.96
52.21,-2.76
51.76,-0.01
52.01,-2.32
51.88,-2.05
52.67,-0.47
53.62,-1.42
54.86,-1.37
54.87,-1.37
53.19,-1.31
52.91,-1.21
54.01,-2.06
50.88,-2.59
53.84,-1.16
52.47,-1.42
51.98,-2.39
51.97,-2.4
54.97,-1.76
54.16,-0.79
52.61,-2.35
52.36,-1.44
54.95,-1.78
57.1,-5.86
53.82,-2.35
51.64,0.22
59.07,-3.24
52.01,0.76
51.85,-0.07
51.85,-0.05
54.81,-1.62
54.54,-1.47
55.53,-5.51
52.51,-1.04
52.7,0.36
50.88,-0.19
50.82,-2.88
54.43,-2.8
52.15,-2.67
52.01,0.24
51.69,-4.82
52.59,0.8
52.58,0.78
53.15,-2.83
51.84,-2.21
52.04,-1.84
50.86,-3.29
55.76,-4.15
51.14,0.17
53.28,-3.27
50.23,-3.78
50.68,-3.21
51.78,0.81
51.95,-0.8
53.41,-2.33
53.27,0.17
52.21,-2.1
50.98,0.47
50.25,-5.17
52.43,-3.97
51.91,-4
56.51,-5.95
56.71,-5.79
53.64,-1.85
55.47,-2.85
53.78,-2.5
52.22,-2.11
52.04,-0.64
51.95,-1.59
52.03,-0.64
52.15,-1.89
51.19,-0.16
52.67,1.4
56.11,-3.57
51.06,-1.8
54.71,-2.71
57.31,-5.47
52.78,1.11
51.16,0.15
53.23,-0.02
50.76,-3.67
51.87,-1.89
51.86,-1.89
52.15,-0.43
55.83,-3.88
52.84,-2.07
54.79,-3.43
53.82,-1.8
50.4,-4.22
57.69,-4.14
54.58,-0.98
52.82,-0.73
55.63,-4.79
54.35,-3.43
56.02,-2.83
54.86,-3.27
53.74,-2.95
50.8,-0.04
53.73,-0.24
54.61,-3.56
53.9,-2.18
51.3,-1.12
52.84,-2.53
52.58,0.33
52.36,-1.82
53.19,-2.57
51.11,-1.82
53.41,0.18
53.38,0.17
53.39,0.17
53.37,0.14
51.4,-2.46
51.51,-0.61
54.11,-3.22
52.94,1.07
52.48,-1.86
51.53,-2.93
53.7,-0.81
58.79,-3.26
53.16,-2.94
54.21,-0.91
50.96,-4.2
54.94,-1.61
55.11,-1.73
51.07,1.06
56.53,-6.78
50.83,-0.39
52.24,-2.19
50.76,-2.78
51.19,-2.2
52.24,-1.92
52.81,-2.43
57.53,-7.36
53.76,-2.62
53.74,-2.59
50.95,-3.28
51.15,-3.31
50.79,-3.95
50.79,-3.94
50.94,-3.26
50.91,-3.38
50.52,-4.07
51.54,0.81
55.92,-2.83
57.39,-5.61
50.1,-5.62
53.83,-0.63
51.21,-2.81
57.85,-5.54
60.2,-1.38
56.47,-6.98
53.65,-1.5
54.74,-3.18
53.65,-1.48
56.87,-6.15
53.13,-2.37
53.13,-2.36
55.97,-4.95
50.68,-1.94
52.76,-1.83
53.49,-0.32
57.68,-2.75
51.33,-0.09
51.59,-3.82
52.66,-1.83
50.62,-1.23
50.7,-2.11
50.8,-3.67
50.8,-1.77
52.1,-2.22
51.32,-2.83
54.53,-2.43
55.66,-4.05
53.81,-1.62
52.8,-2.98
52.9,-2.62
51.31,-2.84
57.45,-1.81
52.99,-2.13
51.7,-1.23
50.97,-2.54
51.93,-1.39
51.07,1.13
54.16,-2.99
54.84,-4.22
57.69,-2.06
54.8,-4.97
52.44,0.3
51.92,-0.93
53.54,-1.35
51.12,-0.67
50.88,-2.45
50.79,-2.59
51.75,-1.18
53.84,-1.43
53.42,-3
54.98,-2.04
53.82,-0.77
56.14,-5.2
53.76,-0.75
52.91,-0.02
51.02,0.55
51.9,-2.26
51.34,-0.8
51.01,0.53
54.23,-1.41
54.01,-0.94
52.91,-1.3
55.62,-3.76
53.29,0.27
53.23,-2.6
50.92,-1.83
50.93,-1.83
51.7,-1.32
51.29,0.5
53.19,-2.33
60.29,-1.67
51.98,-0.07
51.7,0.51
52.85,-2.09
52.84,-2.09
50.65,-1.16
51.13,0.28
50.83,-2.82
51.95,-2.24
50.37,-4.46
51.77,-0.3
52.82,0.5
51.62,-0.8
51.46,-0.18
54.49,-0.67
54.81,-4.05
54.22,-3.19
54.18,-3.07
53.94,-2.86
54.21,-2.79
60.21,-1.37
53.56,-0.88
60.6,-1.36
51.22,0.69
51.27,1.33
51.26,1.38
60.33,-1.02
59.99,-1.23
54.51,-3.6
54.51,-3.6
52.12,-0.3
51.67,-4.18
53.07,-0.12
54.77,-1.39
53.18,-3
51.21,-0.74
50.95,0.24
50.78,-1.56
53.06,-2.22
50.7,-3.47
50.55,-3.61
54.34,-4.5
53.37,-1.53
51.72,-5.11
50.4,-4.64
50.99,-3.25
54.06,-2.88
51.57,-4.09
51.4,-2.05
53.81,-1.84
52.95,-2.89
50.63,-1.36
58.55,-4.71
58.56,-4.75
51.39,-1.52
53.37,-2.63
52.27,-2.3
56.74,-6.18
58.2,-6.35
57.36,-7.29
55.65,-5.16
55.36,-3.92
52.79,-2.72
54.39,-3.38
53.59,-0.61
54.39,-3.37
52.45,0.66
52.53,-1.29
52.19,-2.41
52.27,-2.44
52.34,0.8
52.34,-0.18
51.72,-2.08
52.9,-1.73
52.88,-0.5
52.82,-0.01
58.37,-3.13
51.72,-4.7
51.73,-4.05
50.86,-1.29
52.5,-3.18
51.53,-3.58
53.3,-3.33
52.12,-4.47
51.97,-3.42
52.93,-3.53
52.72,-3.14
52.8,-4.52
52.14,-2.92
52.85,-4.63
52,-4.37
51.78,-4.03
53.16,-4.21
53.09,-4.3
53.12,-3.46
51.68,-0.49
51.33,1.22
51.9,-1.59
51.91,-1.6
54.36,-4.54
52.69,-2.85
54.78,-1.83
51.1,1.21
54.36,-2.1
50.98,-3.91
54.31,-3.03
51.54,-0.99
57.18,-2.51
56.48,-3.31
53.22,-2.96
53.38,-3.12
55.92,-3.28
55.25,-2.69
51.77,-2.37
53.38,-0.82
51.7,-4.7
51.7,-0.85
51.68,-0.84
51.11,-4.21
53.2,0.06
58.03,-4.4
50.26,-5.15
52.93,-2.06
53.7,-1.88
53.67,-1.63
52.28,-1.26
51.81,0.14
54.24,-0.55
54.09,-1.63
53.91,-2.35
52.87,-1.3
53.8,-1.94
52.11,0.16
52.43,-0.29
50.97,-3.19
51.6,-1.97
50.81,-0.63
53.36,-0.49
52.77,-0.78
53.63,-0.5
52.77,-0.96
52.2,1.04
53.26,-0.66
52.91,1
52.51,1.3
52.52,1.27
52.21,1.48
52.94,-0.98
52.2,0.44
52.23,1.3
52.22,1.29
52.23,1.29
52.82,1.13
53.81,-1.28
50.94,-0.2
54.14,-1.02
57.82,-6.76
53.41,-1
54.13,-0.73
53.74,-2.38
56.06,-6.19
54.29,-0.44
53.75,-0.74
52.2,-0.47
52.34,-0.88
54.95,-2.87
54.95,-2.87
54.05,-2.82
54.77,-2.66
54.62,-3.02
54.13,-3.11
52.8,-0.87
54.5,-0.85
60.13,-1.28
53.28,-0.09
53.87,-0.84
56.79,-5.55
54.16,-0.68
53.3,-0.59
53.64,-1.88
57.81,-7.05
57.81,-7.05
54.27,-0.41
50.34,-4.93
53.2,-1.26
53.86,-1.46
58.64,-3.27
54.48,-1.92
54.33,-3.1
56.49,-6.81
53.61,-2.95
54.65,-3.21
52.67,0.88
52.96,-0.91
51.95,-2.4
53.54,-2.87
53.82,-1.25
53.53,-0.1
60.16,-1.46
59.06,-3.34
59.87,-1.32
60.43,-1.29
54.86,-3.82
53.53,-0.55
53.53,-1.18
53.53,-1.17
54.24,-1.17
50.99,-0.06
51.91,-3.31
53.11,-2.25
53.78,-1.8
53.82,-1.43
53.72,-1.75
53.82,-1.98
53.54,-2.63
53.55,-1.75
53.45,-1.41
53.72,-1.44
54.6,-1.61
50.67,-1.53
51.95,0.51
51.39,-0.95
53.79,-1.83
53.17,-2.54
50.81,-2.9
54.55,-3.56
53.58,-1.63
51.96,-5
53.31,-1.07
52.36,1.15
52.37,1.14
57.3,-6.13
56.19,-3
56.37,-3.42
53.1,-0.4
57.9,-5.37
53.89,-0.46
50.25,-5.2
50.49,-3.83
54.39,-1.61
53.92,-2.76
52.73,1.37
57.48,-7.24
54.87,-2.87
53.02,-1.49
54.02,-2.79
53.59,-1.82
53.02,-2.29
53.28,-0.45
52.57,-0.99
51.41,-1.19
52.85,-0.51
52.79,-1.43
51.99,-1.5
55.15,-1.6
52.6,-2.1
51.98,0.89
56.19,-3.32
53.57,-2.57
55.16,-1.93
56.84,-2.44
55.88,-4.36
56.7,-5.57
51.38,-0.65
54.97,-1.68
57.03,-5.72
53.48,-0.67
53.5,-0.68
54.02,-1.51
54.35,-1.72
53.48,-0.67
52.75,1.37
52.92,-0.43
52.56,0.92
52.85,-1.86
58.34,-5.16
59.93,-1.33
53.53,-1.65
54.45,-2.63
53.54,-2.06
51.78,-2.63
58.6,-3.56
55.45,-2.52
53.19,-0.05
51.31,0.58
55.37,-2.01
52.94,0.05
51.43,0.78
52.63,-1.05
50.88,-3.01
52.67,1.69
54.03,-0.88
50.35,-4.79
52.94,-0.37
51.01,-3.29
53.18,0.15
55.73,-2
52.97,-0.91
53.17,-0.11
54.01,-1.48
53.91,-2.89
53.4,-1.02
52.86,-1.71
53.07,-0.16
54.32,-1.54
52.79,-3.21
55.05,-2.87
53.75,-0.34
52.84,0.8
53.57,-0.65
51.56,-4.22
50.91,-2.94
50.85,-2.82
52.98,-2.25
51.06,1.11
54.92,-1.37
53.4,-3.02
51.04,0.46
53.81,-1.46
53.11,0.32
52.9,-0.03
55.94,-4
60.6,-1.07
55.44,-4.65
55.86,-3.2
57.12,-2.15
55.87,-3.6
50.77,0.09
53.46,-3.02
52.74,-1.09
51.52,-2.07
54.83,-1.36
55.58,-1.66
51.28,0.2
53.2,-2.97
51.21,-0.72
54.23,-0.45
54.48,-1.24
55.68,-4.86
54.11,-3.11
50.51,-4.93
51.48,-2.64
52.77,1.58
53.53,-0.38
51.34,0.99
54.39,-3.49
56.4,-3.16
53.15,0.34
54.49,-3.19
54.35,-3.2
54.23,-2.96
54.5,-3.17
50.7,-3.07
50.36,-4.39
52.57,-0.67
51.27,1.18
54.65,-3.53
54.83,-1.39
55.07,-1.5
53.89,-0.23
57.16,-2.1
55.06,-1.64
54.65,-1.19
55.06,-1.53
50.75,-3.07
53.85,-0.81
55.07,-1.48
50.71,-2.82
57.71,-3.29
57.67,-2.97
50.18,-5.18
54.39,-1.13
50.71,-1.12
54.86,-3.31
50.92,-2.86
50.93,-2.85
51.77,1.07
51.67,-3.04
54.76,-3.01
52.66,-1.61
57.85,-5.5
52.45,0.25
50.77,-2.98
54.32,-2.53
51.63,-2.66
54.31,-2.18
52.1,-0.29
52.04,-1.97
52.92,-0.73
54.64,-1.45
52.89,0.54
51.05,-2.2
52.37,-1.67
52.54,-2.13
53.51,-2.27
54.27,-2.75
50.93,0.53
51.79,-0.85
51.27,0.77
53.71,-2.63
53.48,-2.3
51.34,-2.08
51.33,-2.1
51.33,-2.11
51.6,-0.61
52.52,1.4
51.39,-0.31
60.23,-1.46
53.37,-2.94
55.06,-1.56
52.44,-2.76
52.81,-2.17
57.85,-6.95
53.18,-4.18
52.54,-2.23
58.22,-6.19
52.88,-3.1
51.09,-0.94
53.78,-1.07
51.28,0.88
50.97,-0.67
51.38,-0.1
55.54,-2.84
51.94,-2.64
51.94,-2.64
60.65,-1.05
50.11,-5.61
59.27,-2.49
50.96,-3.12
51.1,0.99
51.26,0.92
51.35,-2.07
54.46,-0.67
52.43,-1.95
52.43,-1.92
50.84,0.14
51.34,-0.06
50.73,-0.79
54.38,-2.72
54.17,-2.33
51.72,-2.24
50.78,-0.96
51.24,1.29
51.15,1.15
53.07,-1.31
53.06,-1.3
53.07,-1.32
51.2,-3.56
60.23,-1.4
52.07,0.9
51.03,-2.17
51.33,-2.15
51.03,-2.15
52.88,-0.35
51.28,-0.53
51.27,-0.55
51.28,-0.52
51.6,-3.28
50.06,-5.7
50.07,-5.7
51.94,-3.57
53.39,-1.05
51.12,-1.91
54.16,-1.31
52.69,0.41
50.79,-1.57
55.95,-2.94
55.96,-2.93
60.51,-1.18
59.04,-3.11
54.06,-2.29
54.11,-0.73
51.09,-3.21
51.88,-1.95
51.6,-1.71
51.56,0.09
51.27,0.17
51.24,0.17
51.22,0.17
51.75,-3.71
51.85,-2.05
51.89,0.8
51.55,-2.66
52.09,-2.22
52.17,-0.4
51.12,0.89
52.01,0.27
51.65,-0.01
51.63,0.01
51.88,-0.56
54.09,-0.18
50.13,-5.22
52.77,-0.69
54.44,-1.27
51.96,-1.75
58.4,-5.13
58.46,-6.22
57.55,-6.64
56.07,-6.22
51.75,-1.04
51.83,-2.1
52.65,-2.28
52.65,-1.45
52.9,-1.37
53.75,-2.03
51.54,-0.08
51.19,-0.67
53.7,-2.1
54.75,-1.47
52.4,1.57
51.1,0.81
53.73,-2.45
52.41,0.83
51.67,-2.31
51.5,-0.05
53.84,-1.48
53.06,-2.06
52.01,0.03
50.99,-2.2
53.59,-1.41
53.58,-1.41
50.64,-2.21
52.84,-2.49
53.52,-2.46
51.97,-2.45
51.36,-1.55
50.66,-1.44
51.16,-1.01
51.18,-1.01
50.53,-3.51
50.69,-1.42
51.2,-0.56
51.06,-2.41
51.93,0.5
51.91,0.48
51.03,-3.88
52.85,-2.19
51.24,0.99
52.01,-1.06
51.17,-0.54
56.03,-4.81
57.75,-3.93
52.55,-0.95
50.62,-1.18
55.44,-5.21
56.16,-4.35
54.52,-2.68
51.84,-2.48
51.13,-2.84
50.8,-2.1
51.33,-1.8
52.49,-1.78
52.86,-1.36
52.65,-2.09
53.65,-1.41
53.66,-1.42
52.4,-1.81
51.43,0.57
52.22,-0.55
53.71,-2.18
52.51,-1.29
50.84,-2.42
53.79,-2.71
54.13,-1.51
51.95,-0.45
55.32,-2.08
53.59,-2.45
52.91,-2.06
51.71,-2.47
50.96,0.03
50.93,0.23
51.32,-2.31
52.72,1.52
51.07,-0.04
50.53,-4.47
52.28,-2.07
52.88,1.01
53.36,-1.49
53.38,-2.25
52.42,-2.31
51.27,1.23
53.33,-1.71
50.44,-4.05
53.05,-2.46
51.56,-1.84
51.4,-1.31
51.38,-2.17
53.81,-1.97
53.56,-2.1
52.44,-2.79
52.71,-2.53
52.78,-2.66
53.62,-2.18
51.94,-2.45
55.42,-1.85
52.41,-1.2
53.62,-2.19
53.14,-1.91
53.95,-1.62
51.01,-1.34
51.27,-2.3
53.67,-2.16
51.97,-0.12
53.96,-1.6
53.65,-2.72
55.05,-3.77
55.84,-4.03
53.3,-2.36
53.39,-2.16
53.55,-1.5
55.82,-4.3
54.05,-1.61
55.72,-3.96
53.56,-2.1
55.7,-4.1
55.71,-4.11
53.81,-1.84
52.5,-1.08
51.06,-3.02
50.85,-4.23
52.82,-2.35
58.54,-3.7
55.78,-4.28
57.15,-2.18
50.91,-1.2
53.14,-1.83
53.26,-1.44
51.5,-1.52
54.9,-1.73
51.96,-0.64
51.59,-0.73
53.66,-1.77
53.8,-1.53
51.78,-2.16
50.48,-4.04
50.83,-4.16
55.15,-1.6
51.48,-2.73
52.6,-1.52
52.6,-1.51
51.79,0.17
51.44,0.74
51.33,-0.53
51.01,-0.93
52.36,-2.69
51.3,-0.65
50.07,-5.56
51.41,-1.08
50.99,0.01
51,0.01
53.37,-1.46
52.03,-0.33
51.45,-1.48
58.49,-5.12
55.77,-3.96
52.62,-2.57
52.38,-2.88
50.86,-3.25
52.45,-1.78
53.2,-1.74
51.26,0.88
51.26,0.88
51.5,-3.54
53.74,-1.81
52.4,1.08
52.25,-1.82
52.61,-1.95
52.24,-1.82
52.2,-0.93
52.48,-1.38
52.97,-1.01
52.22,-2.07
52.2,0.92
52.74,-1.51
52,0.95
51.72,0.24
53.59,-1.69
53.58,-1.68
53.37,-2.7
51.63,-1.55
51.73,0.31
51.19,-0.26
52.26,-2.39
52.25,-2.41
52.74,-1.21
52.46,1.26
52.3,-0.49
53.01,-2.19
52.98,-0.83
52.71,-2.8
52.87,-1.45
52.94,-2.28
52.57,-2.99
50.82,-3.19
51.34,1.17
52.08,-2.7
52.08,-2.7
51.63,0.32
52.07,-1.46
51.68,-0.27
52,-0.79
51.69,-0.29
52.01,-0.79
52.42,-1.97
52.01,-0.77
52.01,-0.8
52.03,-2.89
52.35,-2.2
52.63,-1.85
52.61,-1.83
52.59,-1.44
57.34,-3.31
52.69,-0.07
51.89,-0.18
53.67,-1.57
51.5,-0.24
52.73,0.29
51.54,-0.97
51.08,-0.71
51.73,-2.4
52.86,0.45
51.17,1.21
53.57,-1.71
51.65,-2.56
51.39,-0.46
51.39,-0.46
52.1,0.02
52.76,-1.3
50.94,-2.85
51.18,-2.55
51.07,-2.47
51.24,0.53
54.7,-1.31
50.54,-3.92
50.94,-2.52
51.82,-1.75
51.29,-2.6
51.29,-1.11
52.25,-1.62
52.03,0.84
54.77,-1.51
54.18,-0.54
54.77,-1.53
54.77,-1.48
53.79,-1.25
51.21,-0.46
52.82,0.78
50.99,-1.58
51.3,-1.04
53.72,-2.33
51,-3.11
50.73,-2.12
50.28,-3.72
54.93,-1.59
54.08,-1
52.13,-1.98
52.94,1.19
52.1,-0.71
52.92,1.21
50.95,-0.29
52.24,-2.13
52.85,0.53
52.11,-2.3
51.8,-0.21
52.7,-2.37
51.15,-2.05
51.56,-2.21
52.98,-1.15
50.96,-4.06
51.13,0.28
55.84,-4.17
53.56,-2.69
53.58,-2.69
53.57,-2.71
50.37,-4.29
55.58,-4.65
53.75,-1.86
50.68,-1.29
57.2,-5.42
57.51,-5.65
57.68,-5.69
55.85,-4.35
55.64,-3.59
55.96,-3.77
54.87,-1.68
56.76,-5.83
56.75,-3.83
52.66,-2.38
55.36,-1.7
55.36,-1.68
54.62,-1.64
55.77,-4.48
50.99,-3.45
51.62,-1.14
50.68,-3.55
50.67,-3.55
50.89,-2.25
51.99,-0.37
55.35,-2.19
52.45,-1.41
51.77,-1.62
55.12,-1.76
52.4,1.15
52.12,0.71
52.13,0.73
54.75,-1.55
54.86,-1.5
51.4,-0.95
52.09,-0.1
52.61,0.59
52.02,1.43
50.44,-3.71
51.24,0.27
52.62,0.87
51.3,-2.8
50.47,-3.56
51.49,-0.9
51.51,-0.99
51.49,-0.92
51.29,-2.93
55.72,-3.22
50.97,-0.37
52.55,-2.29
53.82,-1.78
53,-1.34
51.14,-0.14
52.98,-1.33
53,-1.31
52.44,1.5
52.45,1.5
51.73,-4.73
51.67,-1.3
52.05,-1.63
52.51,-2.64
51.86,-1.95
51.93,-0.88
54.01,-1.16
51.2,-1.67
50.71,-2.72
50.78,-0.86
51.88,-0.94
51.59,-2.16
51.86,-1.95
51.84,-1.3
51.86,-1.95
53.87,-0.7
51.85,-1.6
51.64,-1
53.6,-2.98
53.19,-1.22
53.4,-1.48
53.42,-1.45
51.49,-2.67
55.03,-1.51
51.63,-2.76
52.63,-1.92
53.31,-1.17
53.34,-1.89
56.06,-3.6
51.09,0.76
53.11,-1.41
52.57,-2.5
50.91,-1.43
50.78,-1.76
52.4,-1.82
51.37,-0.06
52.96,-1.68
52.39,-1.83
50.78,-1.57
50.92,-1.44
52.22,-2.83
50.92,-1.19
51.11,-4.01
55.51,-5.31
52.24,-2.89
50.85,-1.74
52.8,-1.66
50.78,-3.61
52.77,-0.99
53.03,-2.85
53.03,-2.85
51.52,0.78
51.21,1.36
50.89,-1.36
50.9,-1.36
53.56,-2.07
50.99,-1.54
51.46,0.05
51.75,-0.59
52.7,-2.87
50.89,-4.53
50.87,-4.29
50.51,-4.99
51.96,1.2
55.05,-2.69
51.08,-3.2
51.04,-0.67
50.83,-0.75
53.73,-2.13
53.64,-2.12
50.82,-3.09
50.99,-3.08
51.52,-0.09
54.4,-2.35
51.32,0.16
50.82,-0.26
50.81,-0.26
55.7,-2.08
51.77,-1.46
51.03,-1.18
51.07,1.12
51.66,-1.97
51.41,0.42
51.4,0.42
50.65,-4.09
50.38,-4.4
50.97,0.06
52.45,-2.06
51.17,-0.79
50.91,0.11
52.43,1.07
51.87,-1.53
51.11,-0.9
51.18,-0.81
52.52,-1.86
52.59,-2.04
52.72,-1.55
52.66,-2.85
51.39,0
50.28,-5.08
55.58,-4.5
50.83,-3.1
50.8,-2.73
50.44,-3.57
55.85,-4.44
51.81,-2.62
52.1,-0.43
51.23,-2.24
51.68,-2.23
51.47,-2.47
50.63,-1.36
51.3,-2.41
51.3,-2.41
52.79,-2.95
52.54,1.31
51.59,0.54
52.56,-0.64
51.96,1.24
54.86,-1.87
54.87,-1.9
51.95,1.25
51.24,0.92
51.08,-0.74
52.18,-1.73
52.1,-1.38
52.04,1.36
53.03,-1.53
53.01,-1.52
54.74,-1.36
54.61,-1.44
55.09,-1.65
53.2,-3.04
54.75,-1.39
55.82,-3.8
53.23,-3
52.64,0.46
52.64,0.45
52.22,-2.27
51.04,0.35
53.03,-2.32
52.72,-2.9
52.27,-2.29
51.51,-0.53
52.3,-1.67
52.3,-1.69
52.7,-2.75
51.18,-1.91
50.81,-0.68
51.59,-1.65
52.49,0.91
50.9,-2.21
51.87,0.86
51.39,-0.62
55.71,-3.97
52.07,-2.61
52.07,0.34
57.4,-6.21
57.68,-6.33
51.86,-2.11
51.45,-0.8
52.23,-1.97
51.18,-3.14
52.5,-1.67
50.76,-3.06
50.78,-3.57
51.05,-1.75
52.05,-1.44
52.78,-2.2
52.01,-2.17
52.13,-0.94
50.35,-4.46
52.67,-2.19
52.64,-1.63
51.12,1.11
53.24,-1.31
53.64,-2.3
51.92,-2.51
51.56,-3.6
58.31,-6.68
58.31,-6.69
58.32,-6.68
58.39,-6.48
58.39,-6.46
58.39,-6.48
55.17,-3.35
52.43,-1
52.44,-2.86
51.17,1.21
52.03,-1.49
52.03,-1.49
51.97,0.57
51.92,0.34
53.03,0.01
53.04,0
52.56,-0.39
52.59,-1.48
52.99,-0.86
53.24,-0.92
52.26,1.45
52.2,0.73
53.92,-1.45
50.68,-3.23
51.03,-3.07
50.71,-3.23
52.46,-2.47
51.3,-2.83
51.42,0.09
53.7,-1.84
54.66,-3.55
51.68,-1.95
53.23,-2.24
53.22,-2.25
52.33,-2.07
53.6,-2.39
52.9,1.35
52.98,-2.19
50.7,-3.23
57.54,-7.23
50.77,-0.79
50.79,-0.79
50.85,0.47
51.19,-0.21
50.67,-3.24
52.94,-2.35
50.54,-3.73
53.88,-0.25
55.86,-4.23
55.92,-3.29
51.42,-3.48
51.78,-1.65
51,-2.51
51.35,-1.11
58.07,-6.61
52.72,-1.11
54.21,-3.33
52.54,1.12
51.03,-4.24
52.13,-4.09
51.01,-1.37
53.54,-1.57
53.53,-1.56
52.96,-0.43
56.2,-3
54.86,-3.38
52.01,-3.85
54.31,-0.52
53.91,-1.94
52,-0.44
51.06,-2.31
57.05,-2.47
55.82,-3.27
54.16,-2.82
53.01,-2.28
54.15,-2.82
52.47,-2.13
51.84,0.61
52.79,1.21
52.48,1.31
50.99,0.46
50.86,0.55
50.87,0.55
51.01,-2.48
55.97,-3.28
55.68,-3.73
52.09,-1.03
51.08,-2.65
50.98,-3.18
52.37,-1.89
51.7,-2.31
51.3,0.68
50.8,-3.49
55.94,-4.56
55.76,-4.04
51.49,0.02
50.28,-5.17
52.4,-2.56
60.16,-1.47
53.5,-1.56
53.54,-2.25
53.43,-1.98
53.35,-2.73
53.49,-2.69
55.05,-2.2
51.13,-3.75
50.93,-3.22
54.96,-1.47
53.8,-2.35
54.31,-2.2
53.8,-2.36
52,-0.71
51.82,-5.07
51.82,-5.06
53.83,-1.72
55.74,-2.3
55.41,-4.41
56.12,-3.14
54.22,-1.47
54.85,-2.25
53.4,-2.4
51.41,-0.89
52.87,-1.49
52.87,-1.48
51.98,-0.89
51.3,-2.4
50.91,-0.76
53.83,-2.94
51.4,0.37
53.08,-2.98
51.14,0.58
54.25,-0.86
52.26,-2.23
52.23,-2.27
51.39,-2.37
51.49,-0.46
51.78,-3.24
52.52,1.44
51.1,0.55
51.47,-2.46
51.46,-2.49
50.1,-5.31
50.1,-5.3
50.11,-5.3
50.74,-2.22
51.33,0.72
57.27,-2.25
52.48,-2.31
51.72,-3.13
53.36,-0.24
52.77,-1.05
51.15,1.04
50.95,-2.01
52.19,1.61
50.72,-3.95
58.94,-2.73
56.96,-7.44
55.42,-4.34
60.37,-0.93
59.06,-3.27
54.41,-1.7
51.12,1.04
52.61,-0.9
53.64,0.07
53.14,-1.26
53.22,-0.83
60.79,-0.82
53.14,0.33
59.92,-1.3
60.55,-1.34
57.92,-4.04
57.91,-4.06
53.6,-1.24
52.91,-0.02
55.32,-2.86
53.22,-0.62
60.26,-1.17
53.32,-2.12
53.58,-1.2
53.58,-1.65
53.54,-2.78
55.86,-4.89
58.46,-4.19
54.7,-2.88
54.55,-0.99
53.99,-1.13
53.71,-0.84
54.1,-1.45
59.28,-2.91
54.41,-3.01
53.19,0.13
53.21,0.14
51.87,-2.8
53.98,-0.41
54.5,-1.56
58.53,-4.3
51.78,-5.01
54.06,-2.81
52.52,-1.38
51.61,-3.99
51.65,-3.85
50.44,-4.87
54.13,-1.05
52.77,1.31
52.79,1.33
53.4,0.16
53.42,0.16
53.78,-0.46
51.03,-3.45
50.72,-2.76
52.81,-0.68
54.88,-3.37
56.02,-3.76
57.42,-6.63
50.26,-5.2
51.38,-1.36
57.81,-3.92
58.51,-4.43
54.56,-0.9
55.76,-5.34
53.85,-2.98
54.79,-2.96
53.97,-0.23
53.96,-0.23
53.95,-2.03
54.2,-1.44
53.83,-0.99
52.96,-0.02
52.95,-0.03
54.07,-2.03
53.83,-0.26
55.63,-3.47
51.6,-0.88
54,-0.87
54.68,-2.6
58.59,-3.06
54.97,-2.87
53.88,-2.88
51.71,-0.88
57.22,-5.87
58.5,-4.38
52.35,-3.08
51.86,0.71
57.29,-3.67
51.89,-5.19
54.86,-4.23
54.03,-1.9
53.74,-2.04
53.64,-1.88
53.15,-1.5
53.57,-2.04
53.32,-1.89
57.64,-3
54.19,-2.78
53.2,0.28
54.62,-1.83
51.76,-2.18
51.95,-2.33
50.86,-3.26
51.8,-4.98
